customer_id,country,age,gender,subscriber_type,tenure_months,num_streams,customer_service_calls,monthly_charges,is_subscribed
101631,Australia,18.0,female,student,18.0,13.0,0.0,6.81,True
101632,United Kingdom,25.0,female,premium,5.0,19.0,0.0,15.99,True
101633,United Kingdom,37.0,female,premium,65.0,11.0,0.0,16.0,True
101634,Malaysia,35.0,female,premium,15.0,28.0,0.0,15.71,True
101635,Singapore,41.0,male,basic,7.0,27.0,1.0,8.69,False
101636,Singapore,32.0,female,family,4.0,20.0,0.0,19.79,False
101637,Malaysia,37.0,male,basic,5.0,15.0,0.0,9.14,False
101638,United States,37.0,female,family,17.0,20.0,0.0,20.61,True
101639,Canada,18.0,male,premium,35.0,15.0,1.0,14.88,False
101640,Canada,37.0,female,basic,21.0,21.0,1.0,9.3,False
101641,United States,37.0,male,basic,4.0,17.0,0.0,8.93,True
101642,Singapore,41.0,male,family,17.0,16.0,0.0,20.25,False
101643,United States,29.0,female,basic,43.0,15.0,2.0,9.58,True
101644,United States,37.0,male,basic,13.0,17.0,1.0,8.61,False
101645,Singapore,28.0,female,family,21.0,14.0,1.0,20.46,False
101646,United States,29.0,male,premium,13.0,14.0,3.0,15.36,True
101647,Canada,29.0,female,premium,25.0,17.0,1.0,16.05,False
101648,Australia,50.0,female,basic,9.0,18.0,1.0,8.87,False
101649,Canada,23.0,female,student,1.0,21.0,1.0,7.01,True
101650,United States,42.0,female,basic,6.0,21.0,1.0,8.5,False
101651,United States,40.0,female,basic,12.0,17.0,1.0,8.98,False
101652,United States,50.0,male,basic,16.0,22.0,1.0,9.78,True
101653,United States,36.0,female,basic,12.0,14.0,0.0,8.5,False
101654,Malaysia,47.0,female,basic,12.0,18.0,2.0,9.08,True
101655,Singapore,36.0,female,basic,35.0,18.0,1.0,9.42,False
101656,United States,43.0,male,basic,7.0,13.0,0.0,8.84,False
101657,Australia,20.0,male,premium,17.0,15.0,1.0,16.67,False
101658,Singapore,18.0,female,student,4.0,26.0,0.0,6.78,True
101659,United States,43.0,male,basic,29.0,21.0,1.0,8.98,True
101660,United States,37.0,female,basic,21.0,18.0,0.0,8.49,True
101661,United Kingdom,44.0,female,student,64.0,18.0,2.0,7.05,True
101662,Canada,32.0,male,student,6.0,16.0,1.0,6.99,False
101663,United States,56.0,female,family,51.0,19.0,2.0,20.31,True
101664,Malaysia,32.0,female,basic,7.0,17.0,1.0,8.67,True
101665,Australia,43.0,male,premium,13.0,15.0,1.0,15.65,False
101666,Australia,45.0,female,basic,5.0,21.0,0.0,9.22,False
101667,United States,59.0,male,basic,63.0,21.0,1.0,9.69,False
101668,United States,34.0,male,premium,23.0,18.0,0.0,16.3,False
101669,Australia,30.0,male,premium,23.0,14.0,1.0,16.91,False
101670,United States,20.0,male,premium,8.0,24.0,2.0,16.27,False
101671,United Kingdom,57.0,male,premium,1.0,16.0,1.0,16.25,True
101672,Canada,43.0,female,basic,12.0,17.0,0.0,8.98,True
101673,United States,43.0,male,basic,11.0,17.0,4.0,9.73,False
101674,Canada,75.0,male,family,2.0,16.0,1.0,20.61,True
101675,Malaysia,42.0,male,student,13.0,18.0,2.0,6.45,True
101676,Canada,22.0,female,basic,17.0,20.0,5.0,9.39,False
101677,Singapore,36.0,male,premium,24.0,13.0,2.0,16.12,False
101678,Australia,26.0,male,basic,1.0,9.0,0.0,8.89,True
101679,Singapore,33.0,female,basic,5.0,18.0,3.0,8.1,False
101680,Canada,33.0,male,family,8.0,17.0,0.0,19.22,True
101681,Australia,31.0,female,basic,36.0,18.0,1.0,8.81,True
101682,Canada,21.0,female,premium,36.0,20.0,1.0,15.26,True
101683,United States,57.0,male,premium,22.0,10.0,2.0,15.82,True
101684,United States,42.0,female,basic,13.0,17.0,1.0,9.35,True
101685,United States,35.0,female,basic,38.0,19.0,2.0,8.7,True
101686,Singapore,47.0,female,basic,20.0,24.0,1.0,9.03,False
101687,Singapore,44.0,female,student,37.0,22.0,0.0,6.46,True
101688,Singapore,41.0,male,premium,23.0,18.0,2.0,16.14,False
101689,Singapore,46.0,male,premium,3.0,15.0,2.0,16.24,False
101690,Canada,40.0,male,basic,1.0,22.0,0.0,8.28,False
101691,Malaysia,46.0,female,premium,12.0,13.0,1.0,15.61,True
101692,United States,47.0,male,basic,31.0,18.0,4.0,8.36,False
101693,Canada,40.0,male,premium,10.0,18.0,1.0,16.24,True
101694,United Kingdom,35.0,male,family,43.0,17.0,1.0,20.07,False
101695,Singapore,56.0,female,premium,29.0,19.0,1.0,15.97,True
101696,United States,37.0,female,basic,41.0,21.0,1.0,8.93,True
101697,Canada,43.0,male,basic,12.0,18.0,1.0,9.15,True
101698,Malaysia,43.0,male,basic,7.0,12.0,2.0,9.16,False
101699,Canada,31.0,female,premium,6.0,21.0,3.0,15.74,False
101700,Malaysia,28.0,male,student,25.0,13.0,1.0,6.67,True
101701,Malaysia,37.0,female,basic,3.0,17.0,3.0,8.96,True
101702,United States,32.0,female,premium,3.0,18.0,0.0,15.9,True
101703,United Kingdom,21.0,male,family,10.0,14.0,3.0,21.02,True
101704,Singapore,30.0,male,basic,20.0,18.0,2.0,8.8,False
101705,Malaysia,41.0,female,basic,8.0,18.0,1.0,9.13,True
101706,United States,53.0,male,basic,36.0,12.0,2.0,9.22,True
101707,Singapore,45.0,male,family,41.0,14.0,0.0,20.69,True
101708,Australia,18.0,female,premium,1.0,24.0,2.0,15.58,True
101709,United States,46.0,male,family,23.0,15.0,2.0,20.0,True
101710,Canada,31.0,male,student,10.0,18.0,3.0,6.92,False
101711,Singapore,43.0,male,family,32.0,15.0,2.0,21.24,False
101712,Malaysia,38.0,nonbinary,student,24.0,16.0,2.0,7.17,False
101713,Australia,36.0,male,family,19.0,16.0,1.0,20.0,True
101714,United States,37.0,female,student,15.0,18.0,1.0,6.94,False
101715,Canada,38.0,female,family,4.0,23.0,2.0,20.66,True
101716,United States,54.0,male,family,70.0,21.0,2.0,20.03,True
101717,United Kingdom,38.0,nonbinary,family,5.0,19.0,1.0,19.96,False
101718,United Kingdom,51.0,female,student,52.0,18.0,0.0,7.35,False
101719,Australia,49.0,female,premium,27.0,17.0,1.0,15.82,False
101720,United States,46.0,male,premium,11.0,19.0,2.0,15.88,True
101721,United States,18.0,female,premium,10.0,12.0,2.0,15.52,False
101722,United Kingdom,51.0,female,student,3.0,21.0,1.0,7.85,False
101723,Singapore,33.0,male,premium,17.0,23.0,2.0,15.38,False
101724,Singapore,47.0,male,family,3.0,12.0,1.0,20.07,False
101725,United States,26.0,male,family,37.0,17.0,1.0,20.23,False
101726,United States,24.0,male,student,21.0,18.0,0.0,6.98,False
101727,Australia,62.0,female,basic,16.0,19.0,0.0,8.36,True
101728,United States,27.0,male,family,18.0,15.0,2.0,19.49,True
101729,Singapore,52.0,female,family,21.0,16.0,2.0,20.0,True
101730,Malaysia,39.0,female,student,13.0,12.0,0.0,6.6,False
101731,United States,37.0,male,student,14.0,19.0,1.0,5.95,False
101732,Canada,37.0,male,premium,55.0,18.0,2.0,16.18,False
101733,United States,22.0,male,premium,35.0,23.0,1.0,15.55,True
101734,Australia,37.0,female,basic,27.0,22.0,2.0,9.31,False
101735,Canada,25.0,male,student,11.0,18.0,1.0,6.89,False
101736,Australia,33.0,male,basic,2.0,14.0,4.0,8.87,False
101737,United States,49.0,male,family,24.0,10.0,1.0,20.02,False
101738,Singapore,41.0,male,family,18.0,19.0,3.0,19.42,False
101739,Canada,20.0,female,premium,14.0,15.0,0.0,15.58,True
101740,United States,48.0,male,basic,16.0,17.0,1.0,8.86,True
101741,United States,38.0,male,basic,6.0,17.0,0.0,8.42,False
101742,United States,31.0,male,student,7.0,16.0,1.0,7.35,False
101743,Malaysia,47.0,male,premium,35.0,26.0,2.0,15.84,True
101744,United Kingdom,36.0,male,basic,1.0,15.0,0.0,8.27,False
101745,United Kingdom,24.0,female,family,31.0,14.0,0.0,19.71,False
101746,Canada,60.0,female,basic,44.0,14.0,1.0,9.04,True
101747,Singapore,38.0,male,student,24.0,23.0,1.0,6.77,False
101748,Singapore,37.0,nonbinary,basic,23.0,14.0,1.0,9.19,False
101749,Singapore,37.0,nonbinary,basic,7.0,18.0,0.0,9.28,True
101750,United Kingdom,52.0,female,basic,8.0,21.0,1.0,10.19,True
101751,United States,32.0,female,premium,12.0,10.0,0.0,16.57,False
101752,Australia,19.0,male,premium,4.0,13.0,1.0,15.17,False
101753,Canada,30.0,male,family,8.0,25.0,4.0,19.81,True
101754,United States,54.0,female,premium,18.0,20.0,0.0,15.86,False
101755,Singapore,48.0,male,basic,11.0,21.0,2.0,8.98,True
101756,United States,35.0,female,basic,19.0,18.0,2.0,8.52,False
101757,Malaysia,54.0,male,basic,35.0,9.0,1.0,8.72,True
101758,Australia,47.0,female,student,19.0,17.0,1.0,6.37,False
101759,Malaysia,35.0,female,basic,23.0,35.0,4.0,8.69,False
101760,United States,36.0,female,student,3.0,22.0,1.0,6.71,True
101761,United States,42.0,male,basic,34.0,24.0,0.0,8.83,True
101762,United States,28.0,male,basic,3.0,15.0,1.0,8.4,False
101763,United States,37.0,male,basic,10.0,18.0,0.0,9.48,True
101764,United States,42.0,female,basic,6.0,16.0,3.0,9.23,True
101765,United States,18.0,female,family,2.0,23.0,1.0,19.27,True
101766,Malaysia,36.0,female,premium,18.0,16.0,1.0,16.0,False
101767,United States,34.0,male,basic,25.0,12.0,2.0,8.21,False
101768,United States,50.0,female,family,45.0,20.0,1.0,20.0,True
101769,Australia,18.0,male,premium,20.0,29.0,1.0,16.8,False
101770,Singapore,33.0,male,student,8.0,16.0,0.0,6.96,False
101771,Canada,32.0,male,student,11.0,12.0,0.0,6.56,False
101772,United Kingdom,50.0,female,family,2.0,16.0,1.0,19.66,False
101773,Australia,37.0,male,family,12.0,20.0,3.0,19.76,False
101774,United Kingdom,60.0,female,family,16.0,21.0,1.0,19.94,False
101775,Singapore,46.0,female,premium,24.0,20.0,1.0,16.68,False
101776,United Kingdom,33.0,male,family,29.0,15.0,1.0,20.47,False
101777,Singapore,41.0,male,basic,24.0,12.0,1.0,9.48,False
101778,United States,37.0,male,family,7.0,19.0,2.0,20.08,False
101779,Singapore,48.0,female,student,5.0,13.0,1.0,6.41,False
101780,United States,22.0,nonbinary,basic,28.0,18.0,1.0,8.6,True
101781,Canada,28.0,nonbinary,family,2.0,18.0,2.0,20.02,False
101782,United States,43.0,female,student,60.0,20.0,3.0,6.39,False
101783,United States,53.0,male,basic,8.0,21.0,1.0,9.14,True
101784,United States,18.0,female,premium,38.0,15.0,1.0,16.39,True
101785,Australia,54.0,male,student,10.0,22.0,3.0,7.26,True
101786,United States,36.0,male,student,25.0,18.0,0.0,7.24,True
101787,United Kingdom,18.0,male,basic,5.0,17.0,3.0,8.98,False
101788,Australia,18.0,male,basic,17.0,18.0,0.0,9.66,False
101789,United States,20.0,female,family,3.0,14.0,2.0,19.21,False
101790,Canada,38.0,male,basic,21.0,18.0,1.0,8.91,False
101791,United States,37.0,male,basic,5.0,18.0,0.0,9.3,True
101792,United States,37.0,female,basic,6.0,18.0,0.0,9.17,True
101793,United Kingdom,31.0,female,basic,11.0,12.0,2.0,8.35,True
101794,Australia,25.0,male,premium,13.0,18.0,2.0,15.44,True
101795,United States,33.0,male,family,24.0,22.0,1.0,20.13,True
101796,Singapore,38.0,male,premium,22.0,24.0,0.0,16.25,False
101797,United States,41.0,male,family,18.0,15.0,1.0,19.44,True
101798,Singapore,37.0,female,premium,31.0,16.0,2.0,16.19,False
101799,United Kingdom,49.0,female,basic,22.0,18.0,1.0,8.23,False
101800,United Kingdom,31.0,female,basic,23.0,18.0,0.0,9.3,True
101801,United Kingdom,28.0,male,basic,6.0,18.0,1.0,8.55,True
101802,United States,31.0,male,basic,33.0,13.0,1.0,9.03,True
101803,United Kingdom,51.0,male,basic,30.0,19.0,1.0,8.95,False
101804,United Kingdom,36.0,male,basic,19.0,24.0,1.0,9.57,True
101805,United Kingdom,30.0,male,basic,30.0,13.0,1.0,9.11,False
101806,United States,49.0,male,family,16.0,16.0,2.0,19.69,True
101807,Singapore,64.0,male,premium,47.0,11.0,1.0,16.17,False
101808,Singapore,41.0,female,student,18.0,16.0,1.0,8.06,False
101809,United States,53.0,male,family,15.0,16.0,3.0,20.36,False
101810,United States,50.0,male,premium,22.0,20.0,1.0,15.96,True
101811,Singapore,31.0,female,basic,54.0,18.0,2.0,8.57,True
101812,Canada,38.0,female,premium,10.0,17.0,1.0,15.68,False
101813,United States,23.0,male,basic,21.0,12.0,0.0,9.33,False
101814,Australia,36.0,male,premium,11.0,18.0,1.0,15.55,False
101815,Singapore,30.0,male,premium,15.0,20.0,1.0,15.99,True
101816,Canada,33.0,female,premium,8.0,14.0,1.0,16.71,False
101817,Singapore,29.0,female,basic,23.0,17.0,0.0,9.07,True
101818,Singapore,35.0,female,family,17.0,22.0,1.0,19.45,False
101819,United Kingdom,44.0,female,family,29.0,25.0,1.0,21.08,False
101820,Malaysia,37.0,male,family,35.0,12.0,1.0,20.87,True
101821,Singapore,18.0,male,premium,39.0,20.0,2.0,16.03,True
101822,Singapore,29.0,male,premium,11.0,17.0,1.0,16.63,False
101823,United Kingdom,20.0,female,basic,22.0,21.0,1.0,8.86,False
101824,Canada,41.0,female,family,40.0,24.0,1.0,20.35,False
101825,United States,44.0,female,premium,8.0,10.0,2.0,15.78,False
101826,Singapore,41.0,male,basic,18.0,12.0,2.0,8.31,False
101827,Singapore,29.0,female,basic,8.0,20.0,1.0,10.29,True
101828,Malaysia,37.0,male,student,53.0,14.0,2.0,6.29,False
101829,Singapore,32.0,male,premium,40.0,16.0,2.0,16.14,False
101830,Singapore,24.0,male,premium,25.0,19.0,0.0,16.13,True
101831,Malaysia,47.0,female,premium,25.0,15.0,0.0,16.25,False
101832,Singapore,48.0,female,premium,9.0,17.0,2.0,15.95,False
101833,United States,49.0,male,premium,43.0,24.0,0.0,15.95,True
101834,United States,31.0,male,basic,13.0,16.0,1.0,9.06,False
101835,United States,52.0,female,premium,10.0,12.0,0.0,16.23,True
101836,United States,32.0,male,family,36.0,17.0,1.0,19.99,False
101837,Singapore,46.0,male,basic,12.0,18.0,2.0,8.96,False
101838,Canada,32.0,female,family,10.0,20.0,1.0,19.33,False
101839,Canada,35.0,female,basic,30.0,18.0,2.0,10.0,True
101840,United States,18.0,female,family,6.0,19.0,2.0,20.26,False
101841,Singapore,34.0,female,premium,25.0,18.0,2.0,16.09,True
101842,United States,39.0,female,family,18.0,16.0,2.0,19.68,False
101843,Malaysia,37.0,male,premium,29.0,21.0,2.0,15.49,True
101844,United States,59.0,female,student,23.0,20.0,0.0,7.42,False
101845,United Kingdom,24.0,male,premium,76.0,17.0,1.0,15.91,False
101846,United States,31.0,male,family,19.0,21.0,2.0,20.3,True
101847,United Kingdom,27.0,female,family,12.0,19.0,1.0,19.31,False
101848,Singapore,31.0,female,basic,17.0,17.0,5.0,9.76,False
101849,Canada,50.0,male,basic,23.0,17.0,1.0,9.44,True
101850,United States,56.0,nonbinary,premium,51.0,14.0,1.0,15.95,True
101851,Australia,30.0,male,basic,26.0,18.0,3.0,9.22,True
101852,Singapore,29.0,female,premium,8.0,20.0,2.0,16.36,False
101853,Canada,24.0,female,premium,96.0,23.0,1.0,15.32,False
101854,Australia,54.0,female,premium,34.0,25.0,0.0,16.83,True
101855,Malaysia,51.0,male,basic,8.0,24.0,2.0,9.23,False
101856,United States,37.0,male,family,6.0,25.0,0.0,19.64,False
101857,United States,21.0,male,premium,5.0,21.0,0.0,15.44,False
101858,United States,22.0,male,family,16.0,22.0,2.0,20.48,False
101859,United States,40.0,female,basic,16.0,15.0,0.0,9.1,True
101860,Singapore,45.0,male,premium,9.0,23.0,0.0,16.23,False
101861,Malaysia,18.0,female,basic,4.0,18.0,3.0,9.0,False
101862,Malaysia,34.0,male,family,6.0,16.0,1.0,19.49,False
101863,Singapore,57.0,male,basic,27.0,15.0,1.0,9.24,False
101864,United Kingdom,35.0,male,student,13.0,18.0,2.0,6.89,True
101865,Australia,56.0,female,basic,7.0,22.0,1.0,8.98,False
101866,Malaysia,46.0,male,premium,18.0,15.0,1.0,17.18,False
101867,United States,25.0,female,basic,21.0,18.0,1.0,9.42,True
101868,Singapore,34.0,female,premium,23.0,22.0,2.0,16.45,False
101869,Australia,36.0,female,premium,18.0,22.0,1.0,17.35,False
101870,United States,27.0,male,premium,16.0,14.0,0.0,16.18,True
101871,Singapore,37.0,female,basic,38.0,18.0,1.0,9.05,True
101872,Malaysia,56.0,female,basic,6.0,24.0,3.0,8.65,True
101873,Malaysia,26.0,female,basic,14.0,17.0,1.0,8.76,True
101874,Australia,51.0,female,student,2.0,27.0,0.0,5.97,True
101875,Canada,33.0,female,premium,12.0,20.0,0.0,16.39,False
101876,United States,38.0,male,basic,19.0,20.0,1.0,8.36,True
101877,United States,45.0,female,student,30.0,18.0,0.0,7.44,False
101878,Singapore,31.0,male,basic,2.0,14.0,1.0,8.97,False
101879,Singapore,45.0,female,premium,19.0,19.0,0.0,16.05,True
101880,Singapore,18.0,female,family,56.0,18.0,2.0,19.97,False
101881,United Kingdom,43.0,female,student,24.0,11.0,1.0,7.68,True
101882,Singapore,18.0,male,family,5.0,13.0,0.0,20.59,False
101883,Canada,35.0,male,premium,12.0,16.0,2.0,15.98,False
101884,United States,48.0,male,student,24.0,26.0,3.0,6.54,True
101885,United States,45.0,female,basic,10.0,18.0,2.0,9.45,False
101886,United States,22.0,female,student,20.0,18.0,2.0,6.5,False
101887,United States,24.0,female,family,19.0,15.0,1.0,19.21,False
101888,Australia,30.0,male,student,16.0,18.0,1.0,7.24,False
101889,Singapore,40.0,female,basic,5.0,17.0,1.0,9.6,False
101890,United States,18.0,nonbinary,basic,9.0,17.0,2.0,8.79,True
101891,Canada,38.0,male,family,60.0,17.0,2.0,20.19,True
101892,Singapore,42.0,male,premium,12.0,21.0,0.0,15.78,True
101893,United States,35.0,male,premium,13.0,15.0,2.0,16.35,True
101894,United States,44.0,female,student,13.0,18.0,0.0,7.54,True
101895,United States,41.0,male,premium,30.0,22.0,0.0,15.86,False
101896,United Kingdom,32.0,female,basic,14.0,29.0,1.0,8.48,True
101897,United States,18.0,male,premium,16.0,13.0,1.0,15.26,True
101898,United States,40.0,male,basic,19.0,24.0,3.0,9.45,False
101899,United States,27.0,female,basic,32.0,16.0,2.0,8.42,False
101900,Singapore,31.0,male,basic,16.0,19.0,0.0,9.18,True
101901,United States,44.0,female,family,17.0,22.0,0.0,20.38,True
101902,Australia,55.0,female,family,10.0,23.0,2.0,19.74,True
101903,United States,38.0,male,premium,21.0,23.0,4.0,15.91,False
101904,United Kingdom,37.0,female,premium,25.0,26.0,0.0,16.49,True
101905,Singapore,21.0,male,family,26.0,25.0,1.0,19.59,True
101906,Singapore,41.0,male,family,54.0,14.0,1.0,19.54,True
101907,United States,37.0,male,student,8.0,20.0,0.0,6.87,True
101908,Canada,53.0,female,premium,17.0,13.0,3.0,16.63,True
101909,Australia,32.0,female,family,14.0,22.0,1.0,20.0,True
101910,United States,35.0,nonbinary,premium,48.0,25.0,1.0,15.94,True
101911,United States,51.0,female,premium,27.0,19.0,1.0,15.63,True
101912,Australia,37.0,male,student,3.0,16.0,1.0,7.52,True
101913,Singapore,25.0,female,premium,9.0,24.0,1.0,15.16,False
101914,United States,69.0,female,premium,12.0,23.0,2.0,16.11,False
101915,United States,25.0,male,basic,4.0,13.0,0.0,8.97,True
101916,United Kingdom,37.0,male,premium,18.0,19.0,2.0,16.64,False
101917,Canada,42.0,male,premium,11.0,12.0,1.0,16.69,False
101918,Singapore,41.0,male,family,56.0,19.0,1.0,19.52,True
101919,Malaysia,36.0,female,premium,21.0,17.0,3.0,16.07,False
101920,Singapore,36.0,female,basic,12.0,18.0,0.0,8.7,False
101921,United States,35.0,female,student,7.0,15.0,1.0,6.84,True
101922,Singapore,25.0,male,basic,16.0,27.0,2.0,9.3,False
101923,United States,64.0,female,student,45.0,14.0,1.0,6.82,True
101924,United States,35.0,male,basic,14.0,19.0,1.0,9.09,False
101925,United States,37.0,female,premium,16.0,18.0,0.0,16.47,True
101926,United States,34.0,male,premium,35.0,22.0,1.0,16.75,True
101927,United Kingdom,34.0,male,family,20.0,20.0,4.0,20.13,True
101928,United States,33.0,male,basic,29.0,9.0,0.0,9.05,True
101929,Singapore,19.0,female,student,22.0,23.0,2.0,6.44,True
101930,United Kingdom,36.0,nonbinary,premium,21.0,22.0,1.0,16.78,True
101931,United Kingdom,37.0,female,premium,3.0,20.0,5.0,16.24,False
101932,Canada,52.0,female,premium,6.0,19.0,1.0,16.06,False
101933,Canada,24.0,female,basic,19.0,12.0,4.0,9.03,False
101934,United Kingdom,31.0,female,premium,8.0,25.0,1.0,16.17,True
101935,United States,27.0,male,basic,16.0,19.0,1.0,9.38,True
101936,Singapore,55.0,female,basic,6.0,21.0,1.0,9.44,False
101937,United Kingdom,28.0,female,premium,35.0,19.0,0.0,16.8,True
101938,United States,45.0,male,premium,8.0,16.0,0.0,16.11,False
101939,United States,50.0,male,basic,7.0,29.0,1.0,9.87,True
101940,United States,36.0,male,basic,4.0,13.0,0.0,9.52,True
101941,Singapore,21.0,male,basic,26.0,17.0,0.0,8.96,False
101942,Singapore,37.0,female,basic,16.0,18.0,0.0,8.16,False
101943,United States,48.0,male,premium,34.0,16.0,1.0,16.03,True
101944,Australia,23.0,female,basic,10.0,18.0,2.0,9.77,True
101945,Malaysia,43.0,female,student,6.0,20.0,1.0,6.6,True
101946,United States,39.0,female,basic,15.0,18.0,2.0,9.03,False
101947,Malaysia,43.0,male,basic,39.0,18.0,0.0,9.07,False
101948,United States,44.0,female,student,3.0,22.0,1.0,7.46,True
101949,Malaysia,27.0,male,basic,20.0,24.0,0.0,8.8,True
101950,Malaysia,26.0,female,premium,21.0,15.0,2.0,15.56,False
101951,United States,47.0,female,student,44.0,17.0,1.0,7.28,True
101952,Canada,30.0,female,student,8.0,23.0,1.0,6.62,False
101953,Malaysia,18.0,female,family,3.0,22.0,2.0,19.07,True
101954,Australia,46.0,female,basic,11.0,17.0,3.0,9.91,False
101955,Malaysia,26.0,male,premium,29.0,24.0,1.0,16.45,True
101956,Singapore,44.0,male,student,16.0,18.0,1.0,7.93,True
101957,United States,55.0,female,student,23.0,18.0,2.0,7.43,True
101958,Australia,38.0,male,basic,6.0,21.0,0.0,9.33,True
101959,United Kingdom,50.0,female,premium,13.0,15.0,3.0,16.17,False
101960,United Kingdom,40.0,female,basic,17.0,15.0,0.0,8.9,True
101961,Singapore,57.0,female,basic,4.0,10.0,1.0,9.25,True
101962,Singapore,25.0,male,family,17.0,24.0,0.0,19.71,True
101963,United States,38.0,female,basic,12.0,18.0,2.0,8.46,False
101964,Canada,37.0,male,basic,86.0,18.0,1.0,8.82,False
101965,United States,36.0,female,basic,16.0,15.0,1.0,9.64,True
101966,Canada,37.0,male,premium,45.0,17.0,1.0,15.37,False
101967,Australia,33.0,female,basic,23.0,16.0,1.0,8.38,True
101968,Singapore,63.0,male,premium,14.0,16.0,2.0,16.29,False
101969,Singapore,63.0,male,basic,41.0,16.0,2.0,8.78,False
101970,United States,41.0,female,student,5.0,26.0,3.0,7.23,True
101971,Malaysia,45.0,female,basic,11.0,27.0,1.0,9.48,True
101972,Canada,52.0,male,premium,30.0,15.0,0.0,16.22,True
101973,United States,24.0,nonbinary,basic,1.0,20.0,1.0,8.67,False
101974,United States,22.0,nonbinary,basic,15.0,19.0,1.0,9.63,False
101975,United States,53.0,female,basic,15.0,24.0,0.0,9.36,False
101976,Singapore,41.0,male,basic,19.0,18.0,2.0,9.0,False
101977,Malaysia,35.0,female,basic,13.0,23.0,1.0,8.98,False
101978,Canada,38.0,female,premium,29.0,14.0,0.0,16.18,False
101979,United States,18.0,male,family,8.0,24.0,3.0,19.83,False
101980,Australia,37.0,male,basic,32.0,20.0,2.0,8.17,True
101981,United States,29.0,male,premium,6.0,22.0,0.0,16.37,True
101982,Australia,49.0,male,premium,20.0,17.0,0.0,16.34,True
101983,United States,37.0,female,basic,37.0,21.0,2.0,7.84,True
101984,United Kingdom,45.0,male,premium,8.0,12.0,0.0,16.25,False
101985,Malaysia,43.0,female,basic,9.0,21.0,0.0,9.87,False
101986,United States,20.0,female,basic,33.0,18.0,3.0,8.43,False
101987,United Kingdom,45.0,female,premium,18.0,16.0,0.0,15.95,True
101988,Malaysia,46.0,male,student,3.0,18.0,1.0,6.9,False
101989,United States,53.0,male,student,19.0,18.0,0.0,7.82,False
101990,United States,63.0,female,student,26.0,23.0,2.0,7.55,True
101991,United Kingdom,18.0,male,premium,34.0,21.0,3.0,15.55,True
101992,United States,33.0,nonbinary,basic,20.0,23.0,0.0,9.16,True
101993,United States,29.0,male,basic,23.0,19.0,1.0,10.14,True
101994,Singapore,40.0,male,basic,48.0,12.0,0.0,8.68,True
101995,Canada,38.0,female,basic,31.0,18.0,0.0,8.98,False
101996,United States,35.0,male,basic,13.0,15.0,1.0,9.25,True
101997,United States,50.0,male,premium,14.0,19.0,3.0,15.68,False
101998,Australia,25.0,male,basic,36.0,18.0,1.0,9.87,False
101999,Singapore,26.0,male,basic,20.0,24.0,0.0,8.75,True
